"time","In1"
3.872000,-0.667173
3.873000,-0.667918
3.874000,-0.668662
3.875000,-0.669405
3.876000,-0.670147
3.877000,-0.670889
3.878000,-0.671631
3.879000,-0.672371
3.880000,-0.673111
3.881000,-0.673850
3.882000,-0.674589
3.883000,-0.675327
3.884000,-0.676064
3.885000,-0.676800
3.886000,-0.677536
3.887000,-0.678271
3.888000,-0.679006
3.889000,-0.679739
3.890000,-0.680473
3.891000,-0.681205
3.892000,-0.681937
3.893000,-0.682668
3.894000,-0.683398
3.895000,-0.684128
3.896000,-0.684857
3.897000,-0.685585
3.898000,-0.686313
3.899000,-0.687040
3.900000,-0.687766
3.901000,-0.688492
3.902000,-0.689217
3.903000,-0.689941
3.904000,-0.690664
3.905000,-0.691387
3.906000,-0.692109
3.907000,-0.692831
3.908000,-0.693552
3.909000,-0.694272
3.910000,-0.694991
3.911000,-0.695710
3.912000,-0.696428
3.913000,-0.697145
3.914000,-0.697861
3.915000,-0.698577
3.916000,-0.699293
3.917000,-0.700007
3.918000,-0.700721
3.919000,-0.701434
3.920000,-0.702146
3.921000,-0.702858
3.922000,-0.703569
3.923000,-0.704279
3.924000,-0.704989
3.925000,-0.705698
3.926000,-0.706406
3.927000,-0.707113
3.928000,-0.707820
3.929000,-0.708526
3.930000,-0.709231
3.931000,-0.709936
3.932000,-0.710640
3.933000,-0.711343
3.934000,-0.712046
3.935000,-0.712747
3.936000,-0.713448
3.937000,-0.714149
3.938000,-0.714848
3.939000,-0.715547
3.940000,-0.716246
3.941000,-0.716943
3.942000,-0.717640
3.943000,-0.718336
3.944000,-0.719031
3.945000,-0.719726
3.946000,-0.720420
3.947000,-0.721113
3.948000,-0.721805
3.949000,-0.722497
3.950000,-0.723188
3.951000,-0.723878
3.952000,-0.724568
3.953000,-0.725257
3.954000,-0.725945
3.955000,-0.726632
3.956000,-0.727319
3.957000,-0.728005
3.958000,-0.728690
3.959000,-0.729375
3.960000,-0.730058
3.961000,-0.730741
3.962000,-0.731424
3.963000,-0.732105
3.964000,-0.732786
3.965000,-0.733466
3.966000,-0.734146
3.967000,-0.734824
3.968000,-0.735502
3.969000,-0.736179
3.970000,-0.736856
3.971000,-0.737531
3.972000,-0.738206
3.973000,-0.738880
3.974000,-0.739554
3.975000,-0.740227
3.976000,-0.740899
3.977000,-0.741570
3.978000,-0.742240
3.979000,-0.742910
3.980000,-0.743579
3.981000,-0.744247
3.982000,-0.744915
3.983000,-0.745582
3.984000,-0.746248
3.985000,-0.746913
3.986000,-0.747578
3.987000,-0.748241
3.988000,-0.748904
3.989000,-0.749567
3.990000,-0.750228
3.991000,-0.750889
3.992000,-0.751549
3.993000,-0.752208
3.994000,-0.752867
3.995000,-0.753525
3.996000,-0.754182
3.997000,-0.754838
3.998000,-0.755494
3.999000,-0.756148
4.000000,-0.756802
4.001000,-0.757456
4.002000,-0.758108
4.003000,-0.758760
4.004000,-0.759411
4.005000,-0.760061
4.006000,-0.760711
4.007000,-0.761359
4.008000,-0.762007
4.009000,-0.762655
4.010000,-0.763301
4.011000,-0.763947
4.012000,-0.764592
4.013000,-0.765236
4.014000,-0.765879
4.015000,-0.766522
4.016000,-0.767163
4.017000,-0.767805
4.018000,-0.768445
4.019000,-0.769084
4.020000,-0.769723
4.021000,-0.770361
4.022000,-0.770998
4.023000,-0.771635
4.024000,-0.772270
4.025000,-0.772905
4.026000,-0.773540
4.027000,-0.774173
4.028000,-0.774805
4.029000,-0.775437
4.030000,-0.776068
4.031000,-0.776699
4.032000,-0.777328
4.033000,-0.777957
4.034000,-0.778585
4.035000,-0.779212
4.036000,-0.779838
4.037000,-0.780464
4.038000,-0.781089
4.039000,-0.781713
4.040000,-0.782336
4.041000,-0.782958
4.042000,-0.783580
4.043000,-0.784201
4.044000,-0.784821
4.045000,-0.785440
4.046000,-0.786059
4.047000,-0.786677
4.048000,-0.787294
4.049000,-0.787910
4.050000,-0.788525
4.051000,-0.789140
4.052000,-0.789754
4.053000,-0.790367
4.054000,-0.790979
4.055000,-0.791590
4.056000,-0.792201
4.057000,-0.792811
4.058000,-0.793420
4.059000,-0.794028
4.060000,-0.794636
4.061000,-0.795242
4.062000,-0.795848
4.063000,-0.796453
4.064000,-0.797058
4.065000,-0.797661
4.066000,-0.798264
4.067000,-0.798866
4.068000,-0.799467
4.069000,-0.800067
4.070000,-0.800667
4.071000,-0.801265
4.072000,-0.801863
4.073000,-0.802461
4.074000,-0.803057
4.075000,-0.803652
4.076000,-0.804247
4.077000,-0.804841
4.078000,-0.805434
4.079000,-0.806026
4.080000,-0.806618
4.081000,-0.807208
4.082000,-0.807798
4.083000,-0.808387
4.084000,-0.808976
4.085000,-0.809563
4.086000,-0.810150
4.087000,-0.810735
4.088000,-0.811320
4.089000,-0.811905
4.090000,-0.812488
4.091000,-0.813071
4.092000,-0.813652
4.093000,-0.814233
4.094000,-0.814813
4.095000,-0.815393
4.096000,-0.815971
4.097000,-0.816549
4.098000,-0.817126
4.099000,-0.817702
4.100000,-0.818277
4.101000,-0.818852
4.102000,-0.819425
4.103000,-0.819998
4.104000,-0.820570
4.105000,-0.821141
4.106000,-0.821711
4.107000,-0.822281
4.108000,-0.822849
4.109000,-0.823417
4.110000,-0.823984
4.111000,-0.824551
4.112000,-0.825116
4.113000,-0.825680
4.114000,-0.826244
4.115000,-0.826807
4.116000,-0.827369
4.117000,-0.827930
4.118000,-0.828491
4.119000,-0.829050
4.120000,-0.829609
4.121000,-0.830167
4.122000,-0.830724
4.123000,-0.831280
4.124000,-0.831836
4.125000,-0.832391
4.126000,-0.832944
4.127000,-0.833497
4.128000,-0.834049
4.129000,-0.834601
4.130000,-0.835151
4.131000,-0.835701
4.132000,-0.836249
4.133000,-0.836797
4.134000,-0.837344
4.135000,-0.837891
4.136000,-0.838436
4.137000,-0.838981
4.138000,-0.839524
4.139000,-0.840067
4.140000,-0.840609
4.141000,-0.841151
4.142000,-0.841691
4.143000,-0.842231
4.144000,-0.842769
4.145000,-0.843307
4.146000,-0.843844
4.147000,-0.844380
4.148000,-0.844916
4.149000,-0.845450
4.150000,-0.845984
4.151000,-0.846516
4.152000,-0.847048
4.153000,-0.847580
4.154000,-0.848110
4.155000,-0.848639
4.156000,-0.849168
4.157000,-0.849695
4.158000,-0.850222
4.159000,-0.850748
4.160000,-0.851273
4.161000,-0.851798
4.162000,-0.852321
4.163000,-0.852844
4.164000,-0.853365
4.165000,-0.853886
4.166000,-0.854406
4.167000,-0.854926
4.168000,-0.855444
4.169000,-0.855961
4.170000,-0.856478
4.171000,-0.856994
4.172000,-0.857509
4.173000,-0.858023
4.174000,-0.858536
4.175000,-0.859048
4.176000,-0.859560
4.177000,-0.860070
4.178000,-0.860580
4.179000,-0.861089
4.180000,-0.861597
4.181000,-0.862104
4.182000,-0.862610
4.183000,-0.863116
4.184000,-0.863620
4.185000,-0.864124
4.186000,-0.864627
4.187000,-0.865129
4.188000,-0.865630
4.189000,-0.866130
4.190000,-0.866630
4.191000,-0.867128
4.192000,-0.867626
4.193000,-0.868123
4.194000,-0.868619
4.195000,-0.869114
4.196000,-0.869608
4.197000,-0.870101
4.198000,-0.870594
4.199000,-0.871085
4.200000,-0.871576
4.201000,-0.872066
4.202000,-0.872555
4.203000,-0.873043
4.204000,-0.873530
4.205000,-0.874016
4.206000,-0.874502
4.207000,-0.874986
4.208000,-0.875470
4.209000,-0.875953
4.210000,-0.876435
4.211000,-0.876916
4.212000,-0.877396
4.213000,-0.877875
4.214000,-0.878354
4.215000,-0.878831
4.216000,-0.879308
4.217000,-0.879784
4.218000,-0.880259
4.219000,-0.880733
4.220000,-0.881206
4.221000,-0.881678
4.222000,-0.882150
4.223000,-0.882620
4.224000,-0.883090
4.225000,-0.883559
4.226000,-0.884027
4.227000,-0.884494
4.228000,-0.884960
4.229000,-0.885425
4.230000,-0.885889
4.231000,-0.886353
4.232000,-0.886815
4.233000,-0.887277
4.234000,-0.887738
4.235000,-0.888198
4.236000,-0.888657
4.237000,-0.889115
4.238000,-0.889572
4.239000,-0.890028
4.240000,-0.890484
4.241000,-0.890938
4.242000,-0.891392
4.243000,-0.891845
4.244000,-0.892297
4.245000,-0.892748
4.246000,-0.893198
4.247000,-0.893647
4.248000,-0.894095
4.249000,-0.894543
4.250000,-0.894989
4.251000,-0.895435
4.252000,-0.895880
4.253000,-0.896324
4.254000,-0.896767
4.255000,-0.897209
4.256000,-0.897650
4.257000,-0.898090
4.258000,-0.898529
4.259000,-0.898968
4.260000,-0.899405
4.261000,-0.899842
4.262000,-0.900278
4.263000,-0.900713
4.264000,-0.901147
4.265000,-0.901580
4.266000,-0.902012
4.267000,-0.902443
4.268000,-0.902874
4.269000,-0.903303
4.270000,-0.903732
4.271000,-0.904159
4.272000,-0.904586
4.273000,-0.905012
4.274000,-0.905437
4.275000,-0.905861
4.276000,-0.906284
4.277000,-0.906706
4.278000,-0.907127
4.279000,-0.907548
4.280000,-0.907967
4.281000,-0.908386
4.282000,-0.908804
4.283000,-0.909220
4.284000,-0.909636
4.285000,-0.910051
4.286000,-0.910465
4.287000,-0.910878
4.288000,-0.911290
4.289000,-0.911702
4.290000,-0.912112
4.291000,-0.912522
4.292000,-0.912930
4.293000,-0.913338
4.294000,-0.913745
4.295000,-0.914150
4.296000,-0.914555
4.297000,-0.914959
4.298000,-0.915363
4.299000,-0.915765
4.300000,-0.916166
4.301000,-0.916566
4.302000,-0.916966
4.303000,-0.917364
4.304000,-0.917762
4.305000,-0.918158
4.306000,-0.918554
4.307000,-0.918949
4.308000,-0.919343
4.309000,-0.919736
4.310000,-0.920128
4.311000,-0.920519
4.312000,-0.920909
4.313000,-0.921299
4.314000,-0.921687
4.315000,-0.922075
4.316000,-0.922461
4.317000,-0.922847
4.318000,-0.923232
4.319000,-0.923615
4.320000,-0.923998
4.321000,-0.924380
4.322000,-0.924761
4.323000,-0.925141
4.324000,-0.925520
4.325000,-0.925899
4.326000,-0.926276
4.327000,-0.926652
4.328000,-0.927028
4.329000,-0.927402
4.330000,-0.927776
4.331000,-0.928149
4.332000,-0.928520
4.333000,-0.928891
4.334000,-0.929261
4.335000,-0.929630
4.336000,-0.929998
4.337000,-0.930365
4.338000,-0.930731
4.339000,-0.931096
4.340000,-0.931461
4.341000,-0.931824
4.342000,-0.932187
4.343000,-0.932548
4.344000,-0.932909
4.345000,-0.933268
4.346000,-0.933627
4.347000,-0.933985
4.348000,-0.934342
4.349000,-0.934698
4.350000,-0.935053
4.351000,-0.935407
4.352000,-0.935760
4.353000,-0.936112
4.354000,-0.936463
4.355000,-0.936813
4.356000,-0.937163
4.357000,-0.937511
4.358000,-0.937859
4.359000,-0.938205
4.360000,-0.938551
4.361000,-0.938896
4.362000,-0.939239
4.363000,-0.939582
4.364000,-0.939924
4.365000,-0.940265
4.366000,-0.940605
4.367000,-0.940944
4.368000,-0.941282
4.369000,-0.941619
4.370000,-0.941955
4.371000,-0.942291
4.372000,-0.942625
4.373000,-0.942958
4.374000,-0.943291
4.375000,-0.943622
4.376000,-0.943953
4.377000,-0.944282
4.378000,-0.944611
4.379000,-0.944939
4.380000,-0.945266
4.381000,-0.945591
4.382000,-0.945916
4.383000,-0.946240
4.384000,-0.946563
4.385000,-0.946885
4.386000,-0.947206
4.387000,-0.947526
4.388000,-0.947846
4.389000,-0.948164
4.390000,-0.948481
4.391000,-0.948798
4.392000,-0.949113
4.393000,-0.949427
4.394000,-0.949741
4.395000,-0.950054
4.396000,-0.950365
4.397000,-0.950676
4.398000,-0.950986
4.399000,-0.951294
4.400000,-0.951602
4.401000,-0.951909
4.402000,-0.952215
4.403000,-0.952520
4.404000,-0.952824
4.405000,-0.953127
4.406000,-0.953429
4.407000,-0.953730
4.408000,-0.954030
4.409000,-0.954329
4.410000,-0.954628
4.411000,-0.954925
4.412000,-0.955221
4.413000,-0.955517
4.414000,-0.955811
4.415000,-0.956105
4.416000,-0.956397
4.417000,-0.956689
4.418000,-0.956980
4.419000,-0.957269
4.420000,-0.957558
4.421000,-0.957846
4.422000,-0.958133
4.423000,-0.958418
4.424000,-0.958703
4.425000,-0.958987
4.426000,-0.959270
4.427000,-0.959552
4.428000,-0.959833
4.429000,-0.960113
4.430000,-0.960392
4.431000,-0.960671
4.432000,-0.960948
4.433000,-0.961224
4.434000,-0.961499
4.435000,-0.961774
4.436000,-0.962047
4.437000,-0.962319
4.438000,-0.962591
4.439000,-0.962861
4.440000,-0.963131
4.441000,-0.963399
4.442000,-0.963667
4.443000,-0.963934
4.444000,-0.964199
4.445000,-0.964464
4.446000,-0.964728
4.447000,-0.964991
4.448000,-0.965252
4.449000,-0.965513
4.450000,-0.965773
4.451000,-0.966032
4.452000,-0.966290
4.453000,-0.966547
4.454000,-0.966803
4.455000,-0.967058
4.456000,-0.967312
4.457000,-0.967565
4.458000,-0.967817
4.459000,-0.968068
4.460000,-0.968319
4.461000,-0.968568
4.462000,-0.968816
4.463000,-0.969063
4.464000,-0.969310
4.465000,-0.969555
4.466000,-0.969799
4.467000,-0.970043
4.468000,-0.970285
4.469000,-0.970527
4.470000,-0.970767
4.471000,-0.971007
4.472000,-0.971245
4.473000,-0.971483
4.474000,-0.971720
4.475000,-0.971955
4.476000,-0.972190
4.477000,-0.972424
4.478000,-0.972656
4.479000,-0.972888
4.480000,-0.973119
4.481000,-0.973349
4.482000,-0.973578
4.483000,-0.973806
4.484000,-0.974032
4.485000,-0.974258
4.486000,-0.974483
4.487000,-0.974707
4.488000,-0.974930
4.489000,-0.975152
4.490000,-0.975373
4.491000,-0.975593
4.492000,-0.975812
4.493000,-0.976031
4.494000,-0.976248
4.495000,-0.976464
4.496000,-0.976679
4.497000,-0.976893
4.498000,-0.977107
4.499000,-0.977319
4.500000,-0.977530
4.501000,-0.977740
4.502000,-0.977950
4.503000,-0.978158
4.504000,-0.978365
4.505000,-0.978572
4.506000,-0.978777
4.507000,-0.978982
4.508000,-0.979185
4.509000,-0.979388
4.510000,-0.979589
4.511000,-0.979790
4.512000,-0.979989
4.513000,-0.980188
4.514000,-0.980385
4.515000,-0.980582
4.516000,-0.980778
4.517000,-0.980972
4.518000,-0.981166
4.519000,-0.981359
4.520000,-0.981550
4.521000,-0.981741
4.522000,-0.981931
4.523000,-0.982119
4.524000,-0.982307
4.525000,-0.982494
4.526000,-0.982680
4.527000,-0.982865
4.528000,-0.983048
4.529000,-0.983231
4.530000,-0.983413
4.531000,-0.983594
4.532000,-0.983774
4.533000,-0.983953
4.534000,-0.984131
4.535000,-0.984308
4.536000,-0.984484
4.537000,-0.984659
4.538000,-0.984833
4.539000,-0.985006
4.540000,-0.985178
4.541000,-0.985349
4.542000,-0.985519
4.543000,-0.985688
4.544000,-0.985856
4.545000,-0.986023
4.546000,-0.986189
4.547000,-0.986354
4.548000,-0.986519
4.549000,-0.986682
4.550000,-0.986844
4.551000,-0.987005
4.552000,-0.987165
4.553000,-0.987324
4.554000,-0.987483
4.555000,-0.987640
4.556000,-0.987796
4.557000,-0.987951
4.558000,-0.988106
4.559000,-0.988259
4.560000,-0.988411
4.561000,-0.988563
4.562000,-0.988713
4.563000,-0.988862
4.564000,-0.989011
4.565000,-0.989158
4.566000,-0.989304
4.567000,-0.989450
4.568000,-0.989594
4.569000,-0.989737
4.570000,-0.989880
4.571000,-0.990021
4.572000,-0.990162
4.573000,-0.990301
4.574000,-0.990440
4.575000,-0.990577
4.576000,-0.990713
4.577000,-0.990849
4.578000,-0.990983
4.579000,-0.991117
4.580000,-0.991249
4.581000,-0.991381
4.582000,-0.991511
4.583000,-0.991641
4.584000,-0.991769
4.585000,-0.991897
4.586000,-0.992024
4.587000,-0.992149
4.588000,-0.992274
4.589000,-0.992397
4.590000,-0.992520
4.591000,-0.992641
4.592000,-0.992762
4.593000,-0.992882
4.594000,-0.993000
4.595000,-0.993118
4.596000,-0.993234
4.597000,-0.993350
4.598000,-0.993465
4.599000,-0.993578
4.600000,-0.993691
4.601000,-0.993803
4.602000,-0.993913
4.603000,-0.994023
4.604000,-0.994132
4.605000,-0.994239
4.606000,-0.994346
4.607000,-0.994452
4.608000,-0.994556
4.609000,-0.994660
4.610000,-0.994763
4.611000,-0.994865
4.612000,-0.994965
4.613000,-0.995065
4.614000,-0.995164
4.615000,-0.995261
4.616000,-0.995358
4.617000,-0.995454
4.618000,-0.995549
4.619000,-0.995642
4.620000,-0.995735
4.621000,-0.995827
4.622000,-0.995918
4.623000,-0.996007
4.624000,-0.996096
4.625000,-0.996184
4.626000,-0.996271
4.627000,-0.996357
4.628000,-0.996441
4.629000,-0.996525
4.630000,-0.996608
4.631000,-0.996690
4.632000,-0.996771
4.633000,-0.996850
4.634000,-0.996929
4.635000,-0.997007
4.636000,-0.997084
4.637000,-0.997160
4.638000,-0.997234
4.639000,-0.997308
4.640000,-0.997381
4.641000,-0.997453
4.642000,-0.997524
4.643000,-0.997594
4.644000,-0.997662
4.645000,-0.997730
4.646000,-0.997797
4.647000,-0.997863
4.648000,-0.997928
4.649000,-0.997992
4.650000,-0.998054
4.651000,-0.998116
4.652000,-0.998177
4.653000,-0.998237
4.654000,-0.998296
4.655000,-0.998354
4.656000,-0.998411
4.657000,-0.998466
4.658000,-0.998521
4.659000,-0.998575
4.660000,-0.998628
4.661000,-0.998680
4.662000,-0.998731
4.663000,-0.998781
4.664000,-0.998829
4.665000,-0.998877
4.666000,-0.998924
4.667000,-0.998970
4.668000,-0.999015
4.669000,-0.999059
4.670000,-0.999102
4.671000,-0.999144
4.672000,-0.999184
4.673000,-0.999224
4.674000,-0.999263
4.675000,-0.999301
4.676000,-0.999338
4.677000,-0.999374
4.678000,-0.999409
4.679000,-0.999443
4.680000,-0.999476
4.681000,-0.999507
4.682000,-0.999538
4.683000,-0.999568
4.684000,-0.999597
4.685000,-0.999625
4.686000,-0.999652
4.687000,-0.999678
4.688000,-0.999703
4.689000,-0.999726
4.690000,-0.999749
4.691000,-0.999771
4.692000,-0.999792
4.693000,-0.999812
4.694000,-0.999831
4.695000,-0.999849
4.696000,-0.999866
4.697000,-0.999882
4.698000,-0.999896
4.699000,-0.999910
4.700000,-0.999923
4.701000,-0.999935
4.702000,-0.999946
4.703000,-0.999956
4.704000,-0.999965
4.705000,-0.999973
4.706000,-0.999980
4.707000,-0.999985
4.708000,-0.999990
4.709000,-0.999994
4.710000,-0.999997
4.711000,-0.999999
4.712000,-1.000000
4.713000,-1.000000
4.714000,-0.999999
4.715000,-0.999997
4.716000,-0.999993
4.717000,-0.999989
4.718000,-0.999984
4.719000,-0.999978
4.720000,-0.999971
4.721000,-0.999963
4.722000,-0.999954
4.723000,-0.999944
4.724000,-0.999933
4.725000,-0.999920
4.726000,-0.999907
4.727000,-0.999893
4.728000,-0.999878
4.729000,-0.999862
4.730000,-0.999845
4.731000,-0.999827
4.732000,-0.999808
4.733000,-0.999788
4.734000,-0.999766
4.735000,-0.999744
4.736000,-0.999721
4.737000,-0.999697
4.738000,-0.999672
4.739000,-0.999646
4.740000,-0.999619
4.741000,-0.999591
4.742000,-0.999562
4.743000,-0.999532
4.744000,-0.999500
4.745000,-0.999468
4.746000,-0.999435
4.747000,-0.999401
4.748000,-0.999366
4.749000,-0.999330
4.750000,-0.999293
4.751000,-0.999255
4.752000,-0.999216
4.753000,-0.999175
4.754000,-0.999134
4.755000,-0.999092
4.756000,-0.999049
4.757000,-0.999005
4.758000,-0.998960
4.759000,-0.998914
4.760000,-0.998867
4.761000,-0.998819
4.762000,-0.998770
4.763000,-0.998720
4.764000,-0.998668
4.765000,-0.998616
4.766000,-0.998563
4.767000,-0.998509
4.768000,-0.998454
4.769000,-0.998398
4.770000,-0.998341
4.771000,-0.998283
4.772000,-0.998224
4.773000,-0.998164
4.774000,-0.998103
4.775000,-0.998041
4.776000,-0.997978
4.777000,-0.997913
4.778000,-0.997848
4.779000,-0.997782
4.780000,-0.997715
4.781000,-0.997647
4.782000,-0.997578
4.783000,-0.997508
4.784000,-0.997437
4.785000,-0.997365
4.786000,-0.997292
4.787000,-0.997218
4.788000,-0.997143
4.789000,-0.997067
4.790000,-0.996990
4.791000,-0.996912
4.792000,-0.996833
4.793000,-0.996753
4.794000,-0.996672
4.795000,-0.996590
4.796000,-0.996507
4.797000,-0.996423
4.798000,-0.996338
4.799000,-0.996252
4.800000,-0.996165
4.801000,-0.996077
4.802000,-0.995988
4.803000,-0.995898
4.804000,-0.995807
4.805000,-0.995715
4.806000,-0.995622
4.807000,-0.995528
4.808000,-0.995433
4.809000,-0.995337
4.810000,-0.995240
4.811000,-0.995142
4.812000,-0.995043
4.813000,-0.994943
4.814000,-0.994842
4.815000,-0.994740
4.816000,-0.994637
4.817000,-0.994533
4.818000,-0.994428
4.819000,-0.994322
4.820000,-0.994216
4.821000,-0.994108
4.822000,-0.993999
4.823000,-0.993889
4.824000,-0.993778
4.825000,-0.993666
4.826000,-0.993553
4.827000,-0.993439
4.828000,-0.993324
4.829000,-0.993209
4.830000,-0.993092
4.831000,-0.992974
4.832000,-0.992855
4.833000,-0.992735
4.834000,-0.992614
4.835000,-0.992493
4.836000,-0.992370
4.837000,-0.992246
4.838000,-0.992121
4.839000,-0.991996
4.840000,-0.991869
4.841000,-0.991741
4.842000,-0.991612
4.843000,-0.991482
4.844000,-0.991352
4.845000,-0.991220
4.846000,-0.991087
4.847000,-0.990954
4.848000,-0.990819
4.849000,-0.990683
4.850000,-0.990547
4.851000,-0.990409
4.852000,-0.990270
4.853000,-0.990131
4.854000,-0.989990
4.855000,-0.989848
4.856000,-0.989706
4.857000,-0.989562
4.858000,-0.989417
4.859000,-0.989272
4.860000,-0.989125
4.861000,-0.988978
4.862000,-0.988829
4.863000,-0.988680
4.864000,-0.988529
4.865000,-0.988378
4.866000,-0.988225
4.867000,-0.988072
4.868000,-0.987917
4.869000,-0.987762
4.870000,-0.987605
4.871000,-0.987448
4.872000,-0.987289
4.873000,-0.987130
4.874000,-0.986969
4.875000,-0.986808
4.876000,-0.986646
4.877000,-0.986482
4.878000,-0.986318
4.879000,-0.986152
4.880000,-0.985986
4.881000,-0.985819
4.882000,-0.985651
4.883000,-0.985481
4.884000,-0.985311
4.885000,-0.985140
4.886000,-0.984967
4.887000,-0.984794
4.888000,-0.984620
4.889000,-0.984445
4.890000,-0.984269
4.891000,-0.984091
4.892000,-0.983913
4.893000,-0.983734
4.894000,-0.983554
4.895000,-0.983373
4.896000,-0.983191
4.897000,-0.983008
4.898000,-0.982824
4.899000,-0.982639
4.900000,-0.982453
4.901000,-0.982266
4.902000,-0.982078
4.903000,-0.981889
4.904000,-0.981699
4.905000,-0.981508
4.906000,-0.981316
4.907000,-0.981123
4.908000,-0.980929
4.909000,-0.980734
4.910000,-0.980538
4.911000,-0.980342
4.912000,-0.980144
4.913000,-0.979945
4.914000,-0.979745
4.915000,-0.979545
4.916000,-0.979343
4.917000,-0.979140
4.918000,-0.978936
4.919000,-0.978732
4.920000,-0.978526
4.921000,-0.978320
4.922000,-0.978112
4.923000,-0.977903
4.924000,-0.977694
4.925000,-0.977483
4.926000,-0.977272
4.927000,-0.977059
4.928000,-0.976846
4.929000,-0.976631
4.930000,-0.976416
4.931000,-0.976200
4.932000,-0.975982
4.933000,-0.975764
4.934000,-0.975545
4.935000,-0.975324
4.936000,-0.975103
4.937000,-0.974881
4.938000,-0.974658
4.939000,-0.974433
4.940000,-0.974208
4.941000,-0.973982
4.942000,-0.973755
4.943000,-0.973527
4.944000,-0.973298
4.945000,-0.973068
