"time","I@variable_resistance","U@resistance"
1.626000E-005,-1.608597E-001,-7.030987E+000
1.627000E-005,-1.608597E-001,-7.030987E+000
1.627000E-005,-1.608597E-001,-7.030987E+000
1.627000E-005,-1.615862E-001,-7.036287E+000
1.628000E-005,-1.615862E-001,-7.036287E+000
1.628000E-005,-1.623064E-001,-7.041261E+000
1.629000E-005,-1.623064E-001,-7.041261E+000
1.629000E-005,-1.623064E-001,-7.041261E+000
1.629000E-005,-1.630205E-001,-7.045911E+000
1.630000E-005,-1.630205E-001,-7.045911E+000
1.630000E-005,-1.637283E-001,-7.050236E+000
1.631000E-005,-1.637283E-001,-7.050236E+000
1.631000E-005,-1.637283E-001,-7.050236E+000
1.631000E-005,-1.644300E-001,-7.054237E+000
1.632000E-005,-1.644300E-001,-7.054237E+000
1.632000E-005,-1.651255E-001,-7.057914E+000
1.633000E-005,-1.651255E-001,-7.057914E+000
1.633000E-005,-1.651255E-001,-7.057914E+000
1.633000E-005,-1.658148E-001,-7.061268E+000
1.634000E-005,-1.658148E-001,-7.061268E+000
1.634000E-005,-1.664980E-001,-7.064300E+000
1.635000E-005,-1.664980E-001,-7.064300E+000
1.635000E-005,-1.664980E-001,-7.064300E+000
1.635000E-005,-1.671750E-001,-7.067010E+000
1.636000E-005,-1.671750E-001,-7.067010E+000
1.636000E-005,-1.678458E-001,-7.069399E+000
1.637000E-005,-1.678458E-001,-7.069399E+000
1.637000E-005,-1.678458E-001,-7.069399E+000
1.637000E-005,-1.685106E-001,-7.071468E+000
1.638000E-005,-1.685106E-001,-7.071468E+000
1.638000E-005,-1.691692E-001,-7.073216E+000
1.639000E-005,-1.691692E-001,-7.073216E+000
1.639000E-005,-1.691692E-001,-7.073216E+000
1.639000E-005,-1.698218E-001,-7.074646E+000
1.640000E-005,-1.698218E-001,-7.074646E+000
1.640000E-005,-1.704682E-001,-7.075756E+000
1.641000E-005,-1.704682E-001,-7.075756E+000
1.641000E-005,-1.704682E-001,-7.075756E+000
1.641000E-005,-1.711086E-001,-7.076549E+000
1.642000E-005,-1.711086E-001,-7.076549E+000
1.642000E-005,-1.711086E-001,-7.076549E+000
1.642000E-005,-1.717429E-001,-7.077024E+000
1.643000E-005,-1.717429E-001,-7.077024E+000
1.643000E-005,-1.723712E-001,-7.077183E+000
1.644000E-005,-1.723712E-001,-7.077183E+000
1.644000E-005,-1.723712E-001,-7.077183E+000
1.644000E-005,-1.729935E-001,-7.077026E+000
1.645000E-005,-1.729935E-001,-7.077026E+000
1.645000E-005,-1.736097E-001,-7.076554E+000
1.646000E-005,-1.736097E-001,-7.076554E+000
1.646000E-005,-1.736097E-001,-7.076554E+000
1.646000E-005,-1.742199E-001,-7.075768E+000
1.647000E-005,-1.742199E-001,-7.075768E+000
1.647000E-005,-1.748241E-001,-7.074668E+000
1.648000E-005,-1.748241E-001,-7.074668E+000
1.648000E-005,-1.748241E-001,-7.074668E+000
1.648000E-005,-1.754224E-001,-7.073254E+000
1.649000E-005,-1.754224E-001,-7.073254E+000
1.649000E-005,-1.760147E-001,-7.071529E+000
1.650000E-005,-1.760147E-001,-7.071529E+000
1.650000E-005,-1.760147E-001,-7.071529E+000
1.650000E-005,-1.766010E-001,-7.069493E+000
1.651000E-005,-1.766010E-001,-7.069493E+000
1.651000E-005,-1.771814E-001,-7.067146E+000
1.652000E-005,-1.771814E-001,-7.067146E+000
1.652000E-005,-1.771814E-001,-7.067146E+000
1.652000E-005,-1.777559E-001,-7.064489E+000
1.653000E-005,-1.777559E-001,-7.064489E+000
1.653000E-005,-1.783245E-001,-7.061523E+000
1.654000E-005,-1.783245E-001,-7.061523E+000
1.654000E-005,-1.783245E-001,-7.061523E+000
1.654000E-005,-1.788872E-001,-7.058249E+000
1.655000E-005,-1.788872E-001,-7.058249E+000
1.655000E-005,-1.794441E-001,-7.054668E+000
1.656000E-005,-1.794441E-001,-7.054668E+000
1.656000E-005,-1.794441E-001,-7.054668E+000
1.656000E-005,-1.799951E-001,-7.050780E+000
1.657000E-005,-1.799951E-001,-7.050780E+000
1.657000E-005,-1.805402E-001,-7.046587E+000
1.658000E-005,-1.805402E-001,-7.046587E+000
1.658000E-005,-1.805402E-001,-7.046587E+000
1.658000E-005,-1.810796E-001,-7.042089E+000
1.659000E-005,-1.810796E-001,-7.042089E+000
1.659000E-005,-1.816131E-001,-7.037288E+000
1.660000E-005,-1.816131E-001,-7.037288E+000
1.660000E-005,-1.816131E-001,-7.037288E+000
1.660000E-005,-1.821408E-001,-7.032183E+000
1.661000E-005,-1.821408E-001,-7.032183E+000
1.661000E-005,-1.821408E-001,-7.032183E+000
1.661000E-005,-1.826628E-001,-7.026777E+000
1.662000E-005,-1.826628E-001,-7.026777E+000
1.662000E-005,-1.831791E-001,-7.021069E+000
1.663000E-005,-1.831791E-001,-7.021069E+000
1.663000E-005,-1.831791E-001,-7.021069E+000
1.663000E-005,-1.836896E-001,-7.015062E+000
1.664000E-005,-1.836896E-001,-7.015062E+000
1.664000E-005,-1.841943E-001,-7.008755E+000
1.665000E-005,-1.841943E-001,-7.008755E+000
1.665000E-005,-1.841943E-001,-7.008755E+000
1.665000E-005,-1.846934E-001,-7.002150E+000
1.666000E-005,-1.846934E-001,-7.002150E+000
1.666000E-005,-1.851868E-001,-6.995248E+000
1.667000E-005,-1.851868E-001,-6.995248E+000
1.667000E-005,-1.851868E-001,-6.995248E+000
1.667000E-005,-1.856746E-001,-6.988049E+000
1.668000E-005,-1.856746E-001,-6.988049E+000
1.668000E-005,-1.861567E-001,-6.980556E+000
1.669000E-005,-1.861567E-001,-6.980556E+000
1.669000E-005,-1.861567E-001,-6.980556E+000
1.669000E-005,-1.866332E-001,-6.972768E+000
1.670000E-005,-1.866332E-001,-6.972768E+000
1.670000E-005,-1.871041E-001,-6.964686E+000
1.671000E-005,-1.871041E-001,-6.964686E+000
1.671000E-005,-1.871041E-001,-6.964686E+000
1.671000E-005,-1.875694E-001,-6.956313E+000
1.672000E-005,-1.875694E-001,-6.956313E+000
1.672000E-005,-1.880291E-001,-6.947648E+000
1.673000E-005,-1.880291E-001,-6.947648E+000
1.673000E-005,-1.880291E-001,-6.947648E+000
1.673000E-005,-1.884833E-001,-6.938693E+000
1.674000E-005,-1.884833E-001,-6.938693E+000
1.674000E-005,-1.889320E-001,-6.929449E+000
1.675000E-005,-1.889320E-001,-6.929449E+000
1.675000E-005,-1.889320E-001,-6.929449E+000
1.675000E-005,-1.893752E-001,-6.919917E+000
1.676000E-005,-1.893752E-001,-6.919917E+000
1.676000E-005,-1.898129E-001,-6.910098E+000
1.677000E-005,-1.898129E-001,-6.910098E+000
1.677000E-005,-1.898129E-001,-6.910098E+000
1.677000E-005,-1.902452E-001,-6.899993E+000
1.678000E-005,-1.902452E-001,-6.899993E+000
1.678000E-005,-1.902452E-001,-6.899993E+000
1.678000E-005,-1.906720E-001,-6.889604E+000
1.679000E-005,-1.906720E-001,-6.889604E+000
1.679000E-005,-1.910933E-001,-6.878930E+000
1.680000E-005,-1.910933E-001,-6.878930E+000
1.680000E-005,-1.910933E-001,-6.878930E+000
1.680000E-005,-1.915093E-001,-6.867975E+000
1.681000E-005,-1.915093E-001,-6.867975E+000
1.681000E-005,-1.919199E-001,-6.856737E+000
1.682000E-005,-1.919199E-001,-6.856737E+000
1.682000E-005,-1.919199E-001,-6.856737E+000
1.682000E-005,-1.923252E-001,-6.845220E+000
1.683000E-005,-1.923252E-001,-6.845220E+000
1.683000E-005,-1.927251E-001,-6.833423E+000
1.684000E-005,-1.927251E-001,-6.833423E+000
1.684000E-005,-1.927251E-001,-6.833423E+000
1.684000E-005,-1.931197E-001,-6.821348E+000
1.685000E-005,-1.931197E-001,-6.821348E+000
1.685000E-005,-1.935091E-001,-6.808996E+000
1.686000E-005,-1.935091E-001,-6.808996E+000
1.686000E-005,-1.935091E-001,-6.808996E+000
1.686000E-005,-1.938931E-001,-6.796369E+000
1.687000E-005,-1.938931E-001,-6.796369E+000
1.687000E-005,-1.942719E-001,-6.783468E+000
1.688000E-005,-1.942719E-001,-6.783468E+000
1.688000E-005,-1.942719E-001,-6.783468E+000
1.688000E-005,-1.946455E-001,-6.770293E+000
1.689000E-005,-1.946455E-001,-6.770293E+000
1.689000E-005,-1.950139E-001,-6.756845E+000
1.690000E-005,-1.950139E-001,-6.756845E+000
1.690000E-005,-1.950139E-001,-6.756845E+000
1.690000E-005,-1.953772E-001,-6.743128E+000
1.691000E-005,-1.953772E-001,-6.743128E+000
1.691000E-005,-1.957353E-001,-6.729140E+000
1.692000E-005,-1.957353E-001,-6.729140E+000
1.692000E-005,-1.957353E-001,-6.729140E+000
1.692000E-005,-1.960882E-001,-6.714884E+000
1.693000E-005,-1.960882E-001,-6.714884E+000
1.693000E-005,-1.964361E-001,-6.700361E+000
1.694000E-005,-1.964361E-001,-6.700361E+000
1.694000E-005,-1.964361E-001,-6.700361E+000
1.694000E-005,-1.967788E-001,-6.685572E+000
1.695000E-005,-1.967788E-001,-6.685572E+000
1.695000E-005,-1.967788E-001,-6.685572E+000
1.695000E-005,-1.971165E-001,-6.670518E+000
1.696000E-005,-1.971165E-001,-6.670518E+000
1.696000E-005,-1.974492E-001,-6.655201E+000
1.697000E-005,-1.974492E-001,-6.655201E+000
1.697000E-005,-1.974492E-001,-6.655201E+000
1.697000E-005,-1.977769E-001,-6.639622E+000
1.698000E-005,-1.977769E-001,-6.639622E+000
1.698000E-005,-1.980996E-001,-6.623782E+000
1.699000E-005,-1.980996E-001,-6.623782E+000
1.699000E-005,-1.980996E-001,-6.623782E+000
1.699000E-005,-1.984174E-001,-6.607683E+000
1.700000E-005,-1.984174E-001,-6.607683E+000
1.700000E-005,-1.987302E-001,-6.591325E+000
1.701000E-005,-1.987302E-001,-6.591325E+000
1.701000E-005,-1.987302E-001,-6.591325E+000
1.701000E-005,-1.990381E-001,-6.574710E+000
1.702000E-005,-1.990381E-001,-6.574710E+000
1.702000E-005,-1.993411E-001,-6.557840E+000
1.703000E-005,-1.993411E-001,-6.557840E+000
1.703000E-005,-1.993411E-001,-6.557840E+000
1.703000E-005,-1.996393E-001,-6.540716E+000
1.704000E-005,-1.996393E-001,-6.540716E+000
1.704000E-005,-1.999326E-001,-6.523338E+000
1.705000E-005,-1.999326E-001,-6.523338E+000
1.705000E-005,-1.999326E-001,-6.523338E+000
1.705000E-005,-2.002211E-001,-6.505709E+000
1.706000E-005,-2.002211E-001,-6.505709E+000
1.706000E-005,-2.005049E-001,-6.487830E+000
1.707000E-005,-2.005049E-001,-6.487830E+000
1.707000E-005,-2.005049E-001,-6.487830E+000
1.707000E-005,-2.007839E-001,-6.469702E+000
1.708000E-005,-2.007839E-001,-6.469702E+000
1.708000E-005,-2.010581E-001,-6.451326E+000
1.709000E-005,-2.010581E-001,-6.451326E+000
1.709000E-005,-2.010581E-001,-6.451326E+000
1.709000E-005,-2.013277E-001,-6.432705E+000
1.710000E-005,-2.013277E-001,-6.432705E+000
1.710000E-005,-2.015926E-001,-6.413838E+000
1.711000E-005,-2.015926E-001,-6.413838E+000
1.711000E-005,-2.015926E-001,-6.413838E+000
1.711000E-005,-2.018528E-001,-6.394729E+000
1.712000E-005,-2.018528E-001,-6.394729E+000
1.712000E-005,-2.021085E-001,-6.375377E+000
1.713000E-005,-2.021085E-001,-6.375377E+000
1.713000E-005,-2.021085E-001,-6.375377E+000
1.713000E-005,-2.023595E-001,-6.355785E+000
1.714000E-005,-2.023595E-001,-6.355785E+000
1.714000E-005,-2.023595E-001,-6.355785E+000
1.714000E-005,-2.026060E-001,-6.335954E+000
1.715000E-005,-2.026060E-001,-6.335954E+000
1.715000E-005,-2.028479E-001,-6.315885E+000
1.716000E-005,-2.028479E-001,-6.315885E+000
1.716000E-005,-2.028479E-001,-6.315885E+000
1.716000E-005,-2.030853E-001,-6.295580E+000
1.717000E-005,-2.030853E-001,-6.295580E+000
1.717000E-005,-2.033182E-001,-6.275040E+000
1.718000E-005,-2.033182E-001,-6.275040E+000
1.718000E-005,-2.033182E-001,-6.275040E+000
1.718000E-005,-2.035467E-001,-6.254266E+000
1.719000E-005,-2.035467E-001,-6.254266E+000
1.719000E-005,-2.037707E-001,-6.233261E+000
1.720000E-005,-2.037707E-001,-6.233261E+000
1.720000E-005,-2.037707E-001,-6.233261E+000
1.720000E-005,-2.039904E-001,-6.212025E+000
1.721000E-005,-2.039904E-001,-6.212025E+000
1.721000E-005,-2.042056E-001,-6.190561E+000
1.722000E-005,-2.042056E-001,-6.190561E+000
1.722000E-005,-2.042056E-001,-6.190561E+000
1.722000E-005,-2.044165E-001,-6.168868E+000
1.723000E-005,-2.044165E-001,-6.168868E+000
1.723000E-005,-2.046231E-001,-6.146950E+000
1.724000E-005,-2.046231E-001,-6.146950E+000
1.724000E-005,-2.046231E-001,-6.146950E+000
1.724000E-005,-2.048255E-001,-6.124807E+000
1.725000E-005,-2.048255E-001,-6.124807E+000
1.725000E-005,-2.050235E-001,-6.102442E+000
1.726000E-005,-2.050235E-001,-6.102442E+000
1.726000E-005,-2.050235E-001,-6.102442E+000
1.726000E-005,-2.052173E-001,-6.079854E+000
1.727000E-005,-2.052173E-001,-6.079854E+000
1.727000E-005,-2.054069E-001,-6.057047E+000
1.728000E-005,-2.054069E-001,-6.057047E+000
1.728000E-005,-2.054069E-001,-6.057047E+000
1.728000E-005,-2.055924E-001,-6.034021E+000
1.729000E-005,-2.055924E-001,-6.034021E+000
1.729000E-005,-2.057737E-001,-6.010778E+000
1.730000E-005,-2.057737E-001,-6.010778E+000
1.730000E-005,-2.057737E-001,-6.010778E+000
1.730000E-005,-2.059509E-001,-5.987319E+000
1.731000E-005,-2.059509E-001,-5.987319E+000
1.731000E-005,-2.059509E-001,-5.987319E+000
1.731000E-005,-2.061240E-001,-5.963647E+000
1.732000E-005,-2.061240E-001,-5.963647E+000
1.732000E-005,-2.062930E-001,-5.939762E+000
1.733000E-005,-2.062930E-001,-5.939762E+000
1.733000E-005,-2.062930E-001,-5.939762E+000
1.733000E-005,-2.064580E-001,-5.915667E+000
1.734000E-005,-2.064580E-001,-5.915667E+000
1.734000E-005,-2.066190E-001,-5.891362E+000
1.735000E-005,-2.066190E-001,-5.891362E+000
1.735000E-005,-2.066190E-001,-5.891362E+000
1.735000E-005,-2.067761E-001,-5.866849E+000
1.736000E-005,-2.067761E-001,-5.866849E+000
1.736000E-005,-2.069292E-001,-5.842130E+000
1.737000E-005,-2.069292E-001,-5.842130E+000
1.737000E-005,-2.069292E-001,-5.842130E+000
1.737000E-005,-2.070784E-001,-5.817206E+000
1.738000E-005,-2.070784E-001,-5.817206E+000
1.738000E-005,-2.072237E-001,-5.792080E+000
1.739000E-005,-2.072237E-001,-5.792080E+000
1.739000E-005,-2.072237E-001,-5.792080E+000
1.739000E-005,-2.073651E-001,-5.766751E+000
1.740000E-005,-2.073651E-001,-5.766751E+000
1.740000E-005,-2.075028E-001,-5.741223E+000
1.741000E-005,-2.075028E-001,-5.741223E+000
1.741000E-005,-2.075028E-001,-5.741223E+000
1.741000E-005,-2.076366E-001,-5.715497E+000
1.742000E-005,-2.076366E-001,-5.715497E+000
1.742000E-005,-2.077667E-001,-5.689574E+000
1.743000E-005,-2.077667E-001,-5.689574E+000
1.743000E-005,-2.077667E-001,-5.689574E+000
1.743000E-005,-2.078931E-001,-5.663456E+000
1.744000E-005,-2.078931E-001,-5.663456E+000
1.744000E-005,-2.080158E-001,-5.637144E+000
1.745000E-005,-2.080158E-001,-5.637144E+000
1.745000E-005,-2.080158E-001,-5.637144E+000
1.745000E-005,-2.081348E-001,-5.610641E+000
1.746000E-005,-2.081348E-001,-5.610641E+000
1.746000E-005,-2.082502E-001,-5.583947E+000
1.747000E-005,-2.082502E-001,-5.583947E+000
1.747000E-005,-2.082502E-001,-5.583947E+000
1.747000E-005,-2.083620E-001,-5.557064E+000
1.748000E-005,-2.083620E-001,-5.557064E+000
1.748000E-005,-2.083620E-001,-5.557064E+000
1.748000E-005,-2.084702E-001,-5.529995E+000
1.749000E-005,-2.084702E-001,-5.529995E+000
1.749000E-005,-2.085748E-001,-5.502740E+000
1.750000E-005,-2.085748E-001,-5.502740E+000
1.750000E-005,-2.085748E-001,-5.502740E+000
1.750000E-005,-2.086760E-001,-5.475301E+000
1.751000E-005,-2.086760E-001,-5.475301E+000
1.751000E-005,-2.087736E-001,-5.447680E+000
1.752000E-005,-2.087736E-001,-5.447680E+000
1.752000E-005,-2.087736E-001,-5.447680E+000
1.752000E-005,-2.088679E-001,-5.419879E+000
1.753000E-005,-2.088679E-001,-5.419879E+000
1.753000E-005,-2.089587E-001,-5.391898E+000
1.754000E-005,-2.089587E-001,-5.391898E+000
1.754000E-005,-2.089587E-001,-5.391898E+000
1.754000E-005,-2.090461E-001,-5.363741E+000
1.755000E-005,-2.090461E-001,-5.363741E+000
1.755000E-005,-2.091302E-001,-5.335408E+000
1.756000E-005,-2.091302E-001,-5.335408E+000
1.756000E-005,-2.091302E-001,-5.335408E+000
1.756000E-005,-2.092109E-001,-5.306901E+000
1.757000E-005,-2.092109E-001,-5.306901E+000
1.757000E-005,-2.092884E-001,-5.278222E+000
1.758000E-005,-2.092884E-001,-5.278222E+000
1.758000E-005,-2.092884E-001,-5.278222E+000
1.758000E-005,-2.093626E-001,-5.249372E+000
1.759000E-005,-2.093626E-001,-5.249372E+000
1.759000E-005,-2.094335E-001,-5.220354E+000
1.760000E-005,-2.094335E-001,-5.220354E+000
1.760000E-005,-2.094335E-001,-5.220354E+000
1.760000E-005,-2.095013E-001,-5.191168E+000
1.761000E-005,-2.095013E-001,-5.191168E+000
1.761000E-005,-2.095659E-001,-5.161817E+000
1.762000E-005,-2.095659E-001,-5.161817E+000
1.762000E-005,-2.095659E-001,-5.161817E+000
1.762000E-005,-2.096274E-001,-5.132301E+000
1.763000E-005,-2.096274E-001,-5.132301E+000
1.763000E-005,-2.096858E-001,-5.102624E+000
1.764000E-005,-2.096858E-001,-5.102624E+000
1.764000E-005,-2.096858E-001,-5.102624E+000
1.764000E-005,-2.097411E-001,-5.072786E+000
1.765000E-005,-2.097411E-001,-5.072786E+000
1.765000E-005,-2.097934E-001,-5.042790E+000
1.766000E-005,-2.097934E-001,-5.042790E+000
1.766000E-005,-2.097934E-001,-5.042790E+000
1.766000E-005,-2.098427E-001,-5.012636E+000
1.767000E-005,-2.098427E-001,-5.012636E+000
1.767000E-005,-2.098427E-001,-5.012636E+000
1.767000E-005,-2.098890E-001,-4.982327E+000
1.768000E-005,-2.098890E-001,-4.982327E+000
1.768000E-005,-2.099324E-001,-4.951864E+000
1.769000E-005,-2.099324E-001,-4.951864E+000
1.769000E-005,-2.099324E-001,-4.951864E+000
1.769000E-005,-2.099728E-001,-4.921249E+000
1.770000E-005,-2.099728E-001,-4.921249E+000
1.770000E-005,-2.100104E-001,-4.890484E+000
1.771000E-005,-2.100104E-001,-4.890484E+000
1.771000E-005,-2.100104E-001,-4.890484E+000
1.771000E-005,-2.100452E-001,-4.859571E+000
1.772000E-005,-2.100452E-001,-4.859571E+000
1.772000E-005,-2.100772E-001,-4.828510E+000
1.773000E-005,-2.100772E-001,-4.828510E+000
1.773000E-005,-2.100772E-001,-4.828510E+000
1.773000E-005,-2.101064E-001,-4.797305E+000
1.774000E-005,-2.101064E-001,-4.797305E+000
1.774000E-005,-2.101328E-001,-4.765956E+000
1.775000E-005,-2.101328E-001,-4.765956E+000
1.775000E-005,-2.101328E-001,-4.765956E+000
1.775000E-005,-2.101566E-001,-4.734465E+000
1.776000E-005,-2.101566E-001,-4.734465E+000
1.776000E-005,-2.101776E-001,-4.702835E+000
1.777000E-005,-2.101776E-001,-4.702835E+000
1.777000E-005,-2.101776E-001,-4.702835E+000
1.777000E-005,-2.101960E-001,-4.671066E+000
1.778000E-005,-2.101960E-001,-4.671066E+000
1.778000E-005,-2.102119E-001,-4.639160E+000
1.779000E-005,-2.102119E-001,-4.639160E+000
1.779000E-005,-2.102119E-001,-4.639160E+000
1.779000E-005,-2.102251E-001,-4.607120E+000
1.780000E-005,-2.102251E-001,-4.607120E+000
1.780000E-005,-2.102358E-001,-4.574947E+000
1.781000E-005,-2.102358E-001,-4.574947E+000
1.781000E-005,-2.102358E-001,-4.574947E+000
1.781000E-005,-2.102440E-001,-4.542642E+000
1.782000E-005,-2.102440E-001,-4.542642E+000
1.782000E-005,-2.102497E-001,-4.510208E+000
1.783000E-005,-2.102497E-001,-4.510208E+000
1.783000E-005,-2.102497E-001,-4.510208E+000
1.783000E-005,-2.102530E-001,-4.477646E+000
1.784000E-005,-2.102530E-001,-4.477646E+000
1.784000E-005,-2.102530E-001,-4.477646E+000
1.784000E-005,-2.102538E-001,-4.444958E+000
1.785000E-005,-2.102538E-001,-4.444958E+000
1.785000E-005,-2.102523E-001,-4.412146E+000
1.786000E-005,-2.102523E-001,-4.412146E+000
1.786000E-005,-2.102523E-001,-4.412146E+000
1.786000E-005,-2.102485E-001,-4.379210E+000
1.787000E-005,-2.102485E-001,-4.379210E+000
1.787000E-005,-2.102423E-001,-4.346154E+000
1.788000E-005,-2.102423E-001,-4.346154E+000
1.788000E-005,-2.102423E-001,-4.346154E+000
1.788000E-005,-2.102339E-001,-4.312979E+000
1.789000E-005,-2.102339E-001,-4.312979E+000
1.789000E-005,-2.102232E-001,-4.279687E+000
1.790000E-005,-2.102232E-001,-4.279687E+000
1.790000E-005,-2.102232E-001,-4.279687E+000
1.790000E-005,-2.102103E-001,-4.246279E+000
1.791000E-005,-2.102103E-001,-4.246279E+000
1.791000E-005,-2.101952E-001,-4.212757E+000
1.792000E-005,-2.101952E-001,-4.212757E+000
1.792000E-005,-2.101952E-001,-4.212757E+000
1.792000E-005,-2.101780E-001,-4.179123E+000
1.793000E-005,-2.101780E-001,-4.179123E+000
1.793000E-005,-2.101587E-001,-4.145378E+000
1.794000E-005,-2.101587E-001,-4.145378E+000
1.794000E-005,-2.101587E-001,-4.145378E+000
1.794000E-005,-2.101373E-001,-4.111525E+000
1.795000E-005,-2.101373E-001,-4.111525E+000
1.795000E-005,-2.101138E-001,-4.077565E+000
1.796000E-005,-2.101138E-001,-4.077565E+000
1.796000E-005,-2.101138E-001,-4.077565E+000
1.796000E-005,-2.100884E-001,-4.043500E+000
1.797000E-005,-2.100884E-001,-4.043500E+000
1.797000E-005,-2.100609E-001,-4.009331E+000
1.798000E-005,-2.100609E-001,-4.009331E+000
1.798000E-005,-2.100609E-001,-4.009331E+000
1.798000E-005,-2.100316E-001,-3.975061E+000
1.799000E-005,-2.100316E-001,-3.975061E+000
1.799000E-005,-2.100003E-001,-3.940691E+000
1.800000E-005,-2.100003E-001,-3.940691E+000
1.800000E-005,-2.100003E-001,-3.940691E+000
1.800000E-005,-2.099671E-001,-3.906223E+000
1.801000E-005,-2.099671E-001,-3.906223E+000
1.801000E-005,-2.099671E-001,-3.906223E+000
1.801000E-005,-2.099321E-001,-3.871659E+000
1.802000E-005,-2.099321E-001,-3.871659E+000
1.802000E-005,-2.098953E-001,-3.837000E+000
1.803000E-005,-2.098953E-001,-3.837000E+000
1.803000E-005,-2.098953E-001,-3.837000E+000
1.803000E-005,-2.098568E-001,-3.802248E+000
1.804000E-005,-2.098568E-001,-3.802248E+000
1.804000E-005,-2.098164E-001,-3.767405E+000
1.805000E-005,-2.098164E-001,-3.767405E+000
1.805000E-005,-2.098164E-001,-3.767405E+000
1.805000E-005,-2.097744E-001,-3.732473E+000
1.806000E-005,-2.097744E-001,-3.732473E+000
1.806000E-005,-2.097307E-001,-3.697453E+000
1.807000E-005,-2.097307E-001,-3.697453E+000
1.807000E-005,-2.097307E-001,-3.697453E+000
1.807000E-005,-2.096854E-001,-3.662348E+000
1.808000E-005,-2.096854E-001,-3.662348E+000
1.808000E-005,-2.096384E-001,-3.627158E+000
1.809000E-005,-2.096384E-001,-3.627158E+000
1.809000E-005,-2.096384E-001,-3.627158E+000
1.809000E-005,-2.095899E-001,-3.591887E+000
1.810000E-005,-2.095899E-001,-3.591887E+000
1.810000E-005,-2.095399E-001,-3.556534E+000
1.811000E-005,-2.095399E-001,-3.556534E+000
1.811000E-005,-2.095399E-001,-3.556534E+000
1.811000E-005,-2.094883E-001,-3.521103E+000
1.812000E-005,-2.094883E-001,-3.521103E+000
1.812000E-005,-2.094353E-001,-3.485595E+000
1.813000E-005,-2.094353E-001,-3.485595E+000
1.813000E-005,-2.094353E-001,-3.485595E+000
1.813000E-005,-2.093808E-001,-3.450012E+000
1.814000E-005,-2.093808E-001,-3.450012E+000
1.814000E-005,-2.093249E-001,-3.414355E+000
1.815000E-005,-2.093249E-001,-3.414355E+000
1.815000E-005,-2.093249E-001,-3.414355E+000
1.815000E-005,-2.092677E-001,-3.378627E+000
1.816000E-005,-2.092677E-001,-3.378627E+000
1.816000E-005,-2.092091E-001,-3.342828E+000
1.817000E-005,-2.092091E-001,-3.342828E+000
1.817000E-005,-2.092091E-001,-3.342828E+000
